IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season,OriginalLeadTime
0,11,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,5,0.0,0,autumn,11
0,59,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,6,0.0,0,autumn,59
0,15,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,44.19,1,0,6,0.0,0,autumn,15
0,45,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.51,1,0,7,0.0,0,autumn,45
0,7,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,1,0.0,0,autumn,7
0,20,2,BB       ,Direct,0,1,No Deposit     ,Transient,51.56,1,0,3,0.0,0,autumn,20
0,16,2,BB       ,Direct,1,1,No Deposit     ,Transient,61.43,3,0,3,0.0,0,autumn,16
0,1,2,BB       ,Direct,0,1,No Deposit     ,Transient,51.56,1,0,2,0.0,0,autumn,1
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,5,0.0,0,autumn,19
0,13,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,50.32,0,0,7,0.0,0,autumn,13
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,2,0,1,0.0,0,autumn,1
0,4,2,HB       ,TA/TO,0,2,No Deposit     ,Transient,44.19,1,0,2,0.0,0,autumn,4
0,34,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.32,2,0,7,0.0,0,autumn,34
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.32,2,0,3,0.0,0,autumn,1
0,1,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,44.19,0,0,2,0.0,0,autumn,1
0,269,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,1,0.0,0,autumn,269
0,69,2,HB       ,TA/TO,1,0,No Deposit     ,Transient,57.88,1,0,1,0.0,0,autumn,69
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,1,0.0,0,autumn,1
0,23,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,117.55,1,2,1,0.0,0,autumn,23
0,23,2,BB       ,Corporate,0,2,No Deposit     ,Transient,39.57,0,0,6,0.0,0,autumn,23
0,39,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.32,0,0,7,0.0,0,autumn,39
0,4,2,BB       ,Direct,0,0,No Deposit     ,Transient,51.32,1,0,2,0.0,0,autumn,4
0,94,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,7,0.0,0,autumn,94
0,18,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,44.19,1,1,1,0.0,0,autumn,18
0,170,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,44.19,0,0,6,0.0,0,autumn,170
0,2,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,1,0.0,0,autumn,2
0,1,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,44.19,0,0,1,0.0,0,autumn,1
0,2,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,44.19,0,0,1,0.0,0,autumn,2
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.32,1,0,1,0.0,0,autumn,0
0,20,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,7,0.0,0,autumn,20
0,20,3,BB       ,TA/TO,0,1,No Deposit     ,Transient,44.19,1,0,7,0.0,0,autumn,20
0,20,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,44.19,0,0,7,0.0,0,autumn,20
0,305,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,68.20,1,0,4,0.0,0,autumn,305
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,51.56,0,0,4,0.0,0,autumn,0
0,22,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,68.20,0,0,4,0.0,0,autumn,22
0,13,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,8,0.0,0,autumn,13
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,0,0,1,0.0,0,autumn,0
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,0,0,1,0.0,0,autumn,0
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.32,0,0,7,0.0,0,autumn,11
0,31,2,BB       ,Corporate,0,5,No Deposit     ,Transient-Party,39.57,0,0,7,0.0,0,autumn,31
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,40.23,0,0,1,0.0,0,autumn,0
0,4,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,3,0,3,0.0,0,autumn,4
1,279,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,1.0,0,autumn,289
1,279,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,1.0,0,autumn,289
1,279,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,1.0,0,autumn,289
1,279,2,FB       ,TA/TO,0,0,No Deposit     ,Transient-Party,48.85,0,0,3,1.0,0,autumn,289
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,53.31,0,0,1,0.0,0,autumn,0
0,1,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,65.99,0,0,3,0.0,0,autumn,1
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,75.93,0,0,1,0.0,0,autumn,0
0,32,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,1,0,1,0.0,0,autumn,32
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,58.11,1,0,1,0.0,0,autumn,0
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,63.98,0,0,2,0.0,0,autumn,0
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,63.98,0,0,2,0.0,0,autumn,0
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,40.00,0,0,1,0.0,0,autumn,0
0,2,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,65.99,1,0,1,0.0,0,autumn,2
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,1,0,4,0.0,0,autumn,3
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,65.99,1,0,1,0.0,0,autumn,1
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,75.93,0,0,1,0.0,0,autumn,0
0,34,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,50.32,0,0,10,0.0,0,autumn,34
0,6,1,BB       ,Corporate,0,1,No Deposit     ,Transient,40.23,0,0,4,0.0,0,autumn,6
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,50.32,0,0,7,0.0,0,autumn,1
0,31,3,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,40.23,0,0,4,0.0,0,autumn,31
0,31,2,BB       ,Corporate,0,3,No Deposit     ,Transient-Party,40.23,0,1,4,0.0,0,autumn,31
0,65,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,53.12,1,0,6,0.0,0,autumn,65
0,33,1,BB       ,Corporate,0,4,No Deposit     ,Transient-Party,40.23,0,0,2,0.0,0,autumn,33
0,21,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,40.23,0,0,2,0.0,0,autumn,21
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,65.99,1,0,3,0.0,0,autumn,5
0,109,2,BB       ,Direct,0,0,No Deposit     ,Transient,75.93,2,0,1,0.0,0,autumn,109
0,109,2,BB       ,Direct,0,1,No Deposit     ,Transient,75.93,2,0,1,0.0,0,autumn,109
0,26,3,BB       ,Direct,0,2,No Deposit     ,Transient,97.30,1,0,7,0.0,0,autumn,26
0,26,2,BB       ,Direct,0,2,No Deposit     ,Transient,51.56,1,0,8,0.0,0,autumn,26
0,39,2,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,40.23,0,0,5,0.0,0,autumn,39
0,36,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,36,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,14,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.20,0,0,3,0.0,0,autumn,14
0,89,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,58.11,1,0,6,0.0,0,autumn,89
0,3,2,BB       ,Direct,0,0,No Deposit     ,Transient,63.98,0,0,5,0.0,0,autumn,3
0,15,2,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,54.20,0,0,2,0.0,0,autumn,15
0,36,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,8,0.0,0,autumn,36
0,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,65.99,1,0,1,0.0,0,autumn,16
0,29,2,BB       ,Corporate,0,3,No Deposit     ,Transient,40.23,1,1,5,0.0,0,autumn,29
0,28,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,28
0,28,1,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,28
0,30,2,BB       ,Corporate,0,4,No Deposit     ,Transient-Party,40.23,0,0,6,0.0,0,autumn,30
0,42,2,BB       ,Direct,0,3,No Deposit     ,Transient,121.50,0,1,5,0.0,0,autumn,42
0,37,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,40.23,0,0,7,0.0,0,autumn,37
0,37,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,54.20,0,0,7,0.0,0,autumn,37
0,37,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,40.23,0,0,7,0.0,0,autumn,37
0,27,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,9,0.0,0,autumn,27
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,68.20,3,0,8,0.0,0,autumn,54
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,68.20,3,0,8,0.0,0,autumn,54
0,24,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,12,0.0,0,autumn,24
0,37,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,40.23,0,0,7,0.0,0,autumn,37
0,65,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,1,0,7,0.0,0,autumn,65
0,65,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,1,0,7,0.0,0,autumn,65
0,30,2,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,14,0.0,0,autumn,30
0,25,1,BB       ,Corporate,1,1,No Deposit     ,Transient-Party,35.38,0,0,4,0.0,0,spring,25
0,31,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,13,0.0,0,autumn,31
0,31,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,31
0,26,1,BB       ,Corporate,1,3,No Deposit     ,Group,35.38,0,0,4,0.0,0,spring,26
0,26,2,BB       ,Direct,0,2,No Deposit     ,Transient,51.56,1,0,8,0.0,0,autumn,26
0,37,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,8,0.0,0,autumn,37
0,37,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,8,0.0,0,autumn,37
0,31,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,31
0,2,4,BB       ,Direct,0,0,No Deposit     ,Transient,121.50,0,0,2,0.0,0,autumn,2
0,36,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,31,2,BB       ,Corporate,0,4,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,31
0,35,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,9,0.0,0,autumn,35
0,31,2,BB       ,Corporate,0,4,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,31
0,179,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,0,0,7,0.0,0,autumn,179
0,163,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,8,0.0,0,autumn,163
0,0,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,53.12,1,0,1,0.0,0,autumn,0
0,35,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,9,0.0,0,autumn,35
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,101.00,0,2,1,0.0,0,autumn,2
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,65.99,0,0,2,0.0,0,autumn,8
0,35,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,9,0.0,0,autumn,35
0,37,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,54.20,0,0,7,0.0,0,autumn,37
0,36,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,35,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,9,0.0,0,autumn,35
0,36,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,63.98,0,0,1,0.0,0,autumn,0
0,36,2,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,54.03,0,0,8,0.0,0,autumn,36
0,36,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,36,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,65.99,1,0,5,0.0,0,autumn,27
0,41,2,BB       ,Corporate,0,3,No Deposit     ,Transient-Party,40.23,0,0,3,0.0,0,autumn,41
0,41,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,54.20,0,0,3,0.0,0,autumn,41
0,31,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,31
0,12,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,0,0,8,0.0,0,autumn,12
0,54,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,50.32,3,0,8,0.0,0,autumn,54
0,163,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,44.19,1,0,8,0.0,0,autumn,163
1,1,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,54.37,1,0,1,0.0,0,winter,1
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,53.31,0,0,7,0.0,0,autumn,0
0,34,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,10,0.0,0,autumn,34
0,19,2,BB       ,Corporate,0,0,Non Refund     ,Transient-Party,40.23,0,0,1,0.0,0,autumn,19
0,36,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,39.57,0,0,8,0.0,0,autumn,36
0,15,1,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,39.57,0,0,9,0.0,0,autumn,15
0,37,1,BB       ,Corporate,0,1,No Deposit     ,Transient-Party,40.23,0,0,7,0.0,0,autumn,37
0,34,1,BB       ,Corporate,0,4,No Deposit     ,Transient-Party,39.57,0,0,10,0.0,0,autumn,34
0,25,2,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,12,0.0,0,autumn,25
0,12,2,BB       ,Corporate,0,0,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,12
0,24,1,BB       ,Corporate,0,5,No Deposit     ,Transient,39.57,0,0,13,0.0,0,autumn,24
0,0,1,BB       ,Direct,0,1,No Deposit     ,Transient,40.73,0,0,1,0.0,0,autumn,0
0,0,1,BB       ,Direct,1,0,No Deposit     ,Transient,37.82,0,0,2,0.0,0,autumn,0
0,0,1,BB       ,Direct,1,0,No Deposit     ,Transient,46.39,0,0,1,0.0,0,winter,0
0,0,1,BB       ,Direct,1,2,No Deposit     ,Transient,46.39,0,0,1,0.0,0,winter,0
0,2,1,BB       ,Direct,1,0,No Deposit     ,Transient,61.13,0,0,1,0.0,0,spring,2
0,1,2,BB       ,Direct,1,1,No Deposit     ,Group,45.35,1,0,3,0.0,0,winter,1
0,2,1,BB       ,TA/TO,1,1,No Deposit     ,Transient,47.79,1,0,3,0.0,0,winter,2
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,24
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,24
0,24,2,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,24
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,24
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,24
0,36,1,BB       ,Corporate,0,3,No Deposit     ,Transient-Party,39.57,0,0,9,0.0,0,autumn,36
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,39.57,0,0,13,0.0,0,autumn,24
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,67.33,1,0,1,0.0,0,autumn,0
0,19,2,BB       ,Direct,0,1,No Deposit     ,Transient,67.33,1,0,2,0.0,0,autumn,19
0,1,1,BB       ,Direct,1,1,No Deposit     ,Transient,47.21,1,0,2,0.0,0,winter,1
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,40.73,0,0,1,0.0,0,autumn,0
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,71.14,0,0,1,0.0,0,autumn,0
1,0,1,BB       ,Corporate,1,0,No Deposit     ,Transient,34.29,0,0,1,1.0,0,autumn,2
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,42.96,0,0,22,0.0,0,autumn,24
0,1,1,BB       ,Direct,0,1,No Deposit     ,Transient,40.73,0,0,2,0.0,0,autumn,1
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,34.29,0,0,1,0.0,0,autumn,0
0,31,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,15,0.0,0,autumn,31
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,42.96,0,0,22,0.0,0,autumn,24
0,31,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,15,0.0,0,autumn,31
0,31,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,54.03,0,0,15,0.0,0,autumn,31
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,71.14,0,0,1,0.0,0,autumn,0
0,2,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,1,0.0,0,autumn,2
0,3,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,1,0.0,0,autumn,3
0,4,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,159.39,1,0,1,0.0,0,summer,4
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,1,0.0,0,autumn,0
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,34.29,0,0,1,0.0,0,autumn,0
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,34.29,0,0,1,0.0,0,autumn,0
0,6,1,BB       ,Corporate,1,0,No Deposit     ,Transient,37.27,0,0,1,0.0,0,winter,6
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,34.29,0,0,1,0.0,0,autumn,0
0,6,1,BB       ,Corporate,1,0,No Deposit     ,Transient,37.27,0,0,1,0.0,0,winter,6
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,1,0.0,0,autumn,2
0,12,2,BB       ,Direct,0,0,No Deposit     ,Transient,40.73,0,0,2,0.0,0,autumn,12
0,12,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,1,0.0,0,autumn,12
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,1,0,2,0.0,0,autumn,3
0,24,1,BB       ,Corporate,0,2,No Deposit     ,Transient-Party,42.96,0,0,22,0.0,0,autumn,24
0,10,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,1,0.0,0,autumn,10
0,10,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,1,0.0,0,autumn,10
0,31,2,BB       ,Corporate,0,5,No Deposit     ,Transient-Party,54.03,0,0,15,0.0,0,autumn,31
0,26,1,BB       ,Corporate,1,3,No Deposit     ,Group,35.38,0,0,4,0.0,0,spring,26
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,40.73,0,0,1,0.0,0,autumn,0
0,0,1,BB       ,Direct,1,0,No Deposit     ,Transient,38.23,0,0,1,0.0,0,winter,0
0,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,47.32,0,0,1,0.0,0,winter,0
1,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,57.54,0,0,2,1.0,0,winter,105
0,2,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,1,0.0,0,autumn,2
1,3,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,152.94,0,2,10,1.0,0,summer,234
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,1,No Deposit     ,Transient-Party,55.62,0,1,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
0,82,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,1,0,2,0.0,0,winter,82
0,82,1,Undefined,TA/TO,1,2,No Deposit     ,Transient-Party,55.62,0,0,2,0.0,0,winter,82
1,78,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,78,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,70,2,Undefined,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient-Party,55.62,0,0,2,1.0,0,winter,82
1,0,2,BB       ,TA/TO,1,0,No Deposit     ,Contract,85.01,0,0,11,1.0,0,spring,215
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,34.29,0,0,1,0.0,0,autumn,0
0,0,1,BB       ,Corporate,0,0,No Deposit     ,Transient,34.29,0,0,1,0.0,0,autumn,0
1,0,1,BB       ,Corporate,1,0,No Deposit     ,Transient,45.36,0,0,1,0.0,0,spring,0
0,6,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,0.00,1,0,2,0.0,0,autumn,6
0,2,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,97.39,1,0,2,0.0,0,spring,2
0,4,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,49.31,1,0,1,0.0,0,winter,4
0,5,1,BB       ,TA/TO,1,0,No Deposit     ,Transient,89.72,2,0,1,0.0,0,spring,5
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,40.73,0,0,1,0.0,0,autumn,0
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,71.14,1,0,1,0.0,0,autumn,1
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,1,0.0,0,autumn,1
0,1,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,1,0,1,0.0,0,autumn,1
0,78,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,48.85,0,0,3,0.0,0,autumn,78
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,49.95,0,0,1,0.0,0,autumn,1
